id,timestamp,x,y,z
-O3cCT5OfICekgn_spWw,2024-08-07 01:01:45,0.4272,0.3662,0.3662
-O3cCT7P1XtNKmXSpJuk,2024-08-07 01:01:45,0.4883,0.2441,0.3662
-O3cCTAaFjQBqNmrtftk,2024-08-07 01:01:45,0.4883,0.1831,0.3052
-O3cCTCdgY3PJaCgeWDs,2024-08-07 01:01:45,0.5493,0.1831,0.3052
-O3cCTEojoF7DIZdfwX5,2024-08-07 01:01:45,0.4883,0.2441,0.3052
-O3cCTHPBfLbRliSnBRJ,2024-08-07 01:01:46,0.4272,0.3662,0.4272
-O3cCTJXlhYP_qy1RiLY,2024-08-07 01:01:46,0.4272,0.3662,0.4883
-O3cCTL_wZVZ1XPvuQol,2024-08-07 01:01:46,0.3662,0.3052,0.5493
-O3cCTNX3B0whpuV_bUZ,2024-08-07 01:01:46,0.3052,0.2441,0.4883
-O3cCTSP2A2kCPUrIkgX,2024-08-07 01:01:46,0.2441,0.2441,0.4272
-O3cCTUXdhlyg7KNAV5W,2024-08-07 01:01:46,0.1831,0.3052,0.4883
-O3cCTWoBLqM7CFvQosf,2024-08-07 01:01:47,0.061,0.4883,0.6104
-O3cCTYxMcTDg_YwQb4t,2024-08-07 01:01:47,0.061,0.3662,0.6714
-O3cCT_xsPwsGdDl6mZf,2024-08-07 01:01:47,0.061,0.3052,0.6714
-O3cCTbyWsjZuTr0coXo,2024-08-07 01:01:47,0.1221,0.3052,0.6104
-O3cCTe4E_n7hXa82A2_,2024-08-07 01:01:47,0.1221,0.4272,0.6714
-O3cCTg9wbht1EbuNuRa,2024-08-07 01:01:47,0.061,0.5493,0.7324
-O3cCTiKmDMmEGgg5_qb,2024-08-07 01:01:47,0.1831,0.5493,0.7935
-O3cCTkEnA-kfC_EE4U_,2024-08-07 01:01:48,0.2441,0.4883,0.7935
-O3cCTmDjx2DpVQMFfI-,2024-08-07 01:01:48,0.3052,0.4272,0.7935
-O3cCTo9sspB9Zs8PLQw,2024-08-07 01:01:48,0.3662,0.5493,0.7935
-O3cCTqG5u0CLH1XQ4N-,2024-08-07 01:01:48,0.4272,0.6714,0.9155
-O3cCTsKojrLPR47z36W,2024-08-07 01:01:48,0.4272,0.6714,1.0376
-O3cCTuF_6bOtL_Wytr4,2024-08-07 01:01:48,0.5493,0.6714,1.0986
-O3cCTwQOHbk-ZxK6grr,2024-08-07 01:01:48,0.5493,0.6104,1.0376
-O3cCTyRsrFxgrkkYnlp,2024-08-07 01:01:48,0.6714,0.6714,0.9155
-O3cCU-acfNcUwCe7-b3,2024-08-07 01:01:49,0.6714,0.7324,0.7935
-O3cCU20KkVaJEDVKDq_,2024-08-07 01:01:49,0.6714,0.7324,0.9155
-O3cCU43iywZLBd3S3Oj,2024-08-07 01:01:49,0.6104,0.7935,0.9766
-O3cCU6_YYfcFZhCdzK6,2024-08-07 01:01:49,0.6104,0.7324,1.0986
-O3cCU8g7L7sxSlHRiLI,2024-08-07 01:01:49,0.5493,0.7324,1.0986
-O3cCUBDHEP3mvXKky6j,2024-08-07 01:01:49,0.4883,0.7324,0.8545
-O3cCUDCrwy_2SQSXCP3,2024-08-07 01:01:49,0.4272,0.8545,0.7935
-O3cCUFOyzqGgbjYCXTk,2024-08-07 01:01:50,0.4272,0.7935,0.8545
-O3cCUHPtgTT3dpU9zkH,2024-08-07 01:01:50,0.3662,0.7935,0.9766
-O3cCUJbyud_XxM50Dlt,2024-08-07 01:01:50,0.2441,0.7324,0.9766
-O3cCULlrKK9PDuwkPLy,2024-08-07 01:01:50,0.1831,0.7935,0.9155
-O3cCUNvJ3thdpOqeEWe,2024-08-07 01:01:50,0.1831,0.7935,0.8545
-O3cCUPzAH9WFDhfe0a7,2024-08-07 01:01:50,0.061,0.7324,0.7935
-O3cCUS7jOrypGccXywB,2024-08-07 01:01:50,0.061,0.6714,0.7324
-O3cCUU1vO9s8jsZpjcu,2024-08-07 01:01:51,0.061,0.6714,0.7324
-O3cCUVwWojTt4UcyZp8,2024-08-07 01:01:51,0.061,0.7324,0.6714
-O3cCUXzDpr0Em1QQkwP,2024-08-07 01:01:51,0.061,0.7324,0.6714
-O3cCUco7JPha1loPWmd,2024-08-07 01:01:51,0.1221,0.6104,0.6104
-O3cCUez-4rhocEUipwW,2024-08-07 01:01:51,0.1221,0.5493,0.6104
-O3cCUh9afJCVNvj-Cqy,2024-08-07 01:01:51,0.1831,0.5493,0.6714
-O3cCUjJ0BQ1onw1r-m4,2024-08-07 01:01:52,0.1831,0.6104,0.6104
-O3cCUlp233rT3H769up,2024-08-07 01:01:52,0.3052,0.6104,0.5493
-O3cCUnxq4iBAmfSuKsJ,2024-08-07 01:01:52,0.3052,0.5493,0.4272
-O3cCUqTD3LKmR6ujgpM,2024-08-07 01:01:52,0.3662,0.4272,0.4272
-O3cCUsZQ4ZaeRyCXDQG,2024-08-07 01:01:52,0.3662,0.3662,0.4883
-O3cCUvFzGXYGXrDqtz-,2024-08-07 01:01:52,0.4272,0.3662,0.5493
-O3cCUxH2g-t2dgJCqQg,2024-08-07 01:01:52,0.4272,0.4883,0.5493
-O3cCUzeTOZWlae-aY7S,2024-08-07 01:01:53,0.4272,0.4883,0.4272
-O3cCV0sS0JRLbts4W41,2024-08-07 01:01:53,0.4272,0.5493,0.3052
-O3cCV32ujSyMTvvlH9Y,2024-08-07 01:01:53,0.4883,0.4883,0.2441
-O3cCV5BDZtFXK2VzOby,2024-08-07 01:01:53,0.4272,0.4883,0.3052
-O3cCV7Go9Ye2mSqrreS,2024-08-07 01:01:53,0.3662,0.3662,0.4272
-O3cCV9Y1dLtgNS0ozsm,2024-08-07 01:01:53,0.3052,0.3052,0.4883
-O3cCVCGAaC3S2gRiQaa,2024-08-07 01:01:54,0.3052,0.3052,0.4272
-O3cCVEWc3V0ZISPt1Bl,2024-08-07 01:01:54,0.3052,0.3662,0.3052
-O3cCVGmNkPDC-MyOkWq,2024-08-07 01:01:54,0.3052,0.4272,0.1221
-O3cCVIsy3Fg4qY1ZAKY,2024-08-07 01:01:54,0.2441,0.3662,0.1831
-O3cCVL4yOGP4cPKtLyE,2024-08-07 01:01:54,0.2441,0.3662,0.3052
-O3cCVN1ygXpZq099wwC,2024-08-07 01:01:54,0.1831,0.3662,0.4883
-O3cCVPOzPfUXVGlBTdX,2024-08-07 01:01:54,0.1831,0.4883,0.4883
-O3cCVRWycGKQbulKrv8,2024-08-07 01:01:54,0.2441,0.4272,0.4272
-O3cCVTb25HTPxrR4Xlt,2024-08-07 01:01:55,0.3052,0.4883,0.3052
-O3cCVVsvneR9R6G_sPF,2024-08-07 01:01:55,0.3052,0.4272,0.3052
-O3cCVY55pQUQucqj2_w,2024-08-07 01:01:55,0.3662,0.4272,0.4272
-O3cCV_RVbEwZdASDy0P,2024-08-07 01:01:55,0.4272,0.4883,0.6104
-O3cCVbX_oDCfQ_DnjFc,2024-08-07 01:01:55,0.4272,0.5493,0.6104
-O3cCVe-fL1nbHvqCu3c,2024-08-07 01:01:55,0.4272,0.5493,0.5493
-O3cCVg-njnMaSZjLnQ6,2024-08-07 01:01:55,0.4883,0.5493,0.4272
-O3cCVi2yzRjDDUraFZa,2024-08-07 01:01:56,0.4272,0.5493,0.4883
-O3cCVk61MZEVxi3ChoL,2024-08-07 01:01:56,0.4272,0.6104,0.6104
-O3cCVmDzik7L1xPETWY,2024-08-07 01:01:56,0.3662,0.6104,0.7324
-O3cCVo8RVHD0uM3nnwM,2024-08-07 01:01:56,0.3662,0.6714,0.6714
-O3cCVqBqOrkn9M4zz_c,2024-08-07 01:01:56,0.3662,0.7324,0.6104
-O3cCVsH6n5BNyp7wFgd,2024-08-07 01:01:56,0.3052,0.6714,0.4272
-O3cCVuEy-1WwzNC31w1,2024-08-07 01:01:56,0.3052,0.6714,0.4883
-O3cCVwo6HStMICzprpt,2024-08-07 01:01:57,0.2441,0.6714,0.6714
-O3cCVyph7K5RE3xUy2q,2024-08-07 01:01:57,0.1831,0.7324,0.9766
-O3cCW-ulA77CNBUBS0Q,2024-08-07 01:01:57,0.1221,0.7935,0.9766
-O3cCW21-xrrBcwwxHPR,2024-08-07 01:01:57,0.1831,0.7935,0.7935
-O3cCW42Hu8lNWz4eXdB,2024-08-07 01:01:57,0.3052,0.8545,0.6104
-O3cCW662GVTeOljdLCn,2024-08-07 01:01:57,0.2441,0.9155,0.6714
-O3cCW8B43FuujIzB1Ad,2024-08-07 01:01:57,0.1831,0.9155,0.6714
-O3cCWAD0ucad__pRsl9,2024-08-07 01:01:57,0.2441,0.7935,0.8545
-O3cCWCHjGaL59DDZg1e,2024-08-07 01:01:58,0.3052,0.6714,0.9155
-O3cCWELNR3WBhnQHkCc,2024-08-07 01:01:58,0.3052,0.5493,0.8545
-O3cCWGM21V1iX9DksKO,2024-08-07 01:01:58,0.4272,0.6104,0.7935
-O3cCWIQ74vr8xki5JqW,2024-08-07 01:01:58,0.4883,0.7324,0.8545
-O3cCWKd0voH5Q6ZEjEV,2024-08-07 01:01:58,0.4272,0.9155,0.8545
-O3cCWM_PrIp3u_wdJHH,2024-08-07 01:01:58,0.4883,0.9155,0.7935
-O3cCWOdkyLBzni4SzXt,2024-08-07 01:01:58,0.4883,0.8545,0.7324
-O3cCWQbEprrOeZ_mB7h,2024-08-07 01:01:59,0.5493,0.6714,0.7324
-O3cCWS_33R5uONe8aPC,2024-08-07 01:01:59,0.4883,0.6714,0.8545
-O3cCWUt9cr9M0zWtYnr,2024-08-07 01:01:59,0.4883,0.6714,0.8545
-O3cCWXHlur-ChqzUcMv,2024-08-07 01:01:59,0.4272,0.6104,0.9155
-O3cCWZMy1kYVrYFAfa-,2024-08-07 01:01:59,0.4883,0.5493,0.7935
-O3cCWayZWtWVVCGpWm2,2024-08-07 01:01:59,0.4272,0.5493,0.7324
-O3cCWcs1cILzP_yzi3n,2024-08-07 01:01:59,0.3662,0.6104,0.6714
-O3cCWf1hrDMvQCHpKVl,2024-08-07 01:02:00,0.3052,0.6104,0.6714
-O3cCWh51gIcHH1AMqwf,2024-08-07 01:02:00,0.1831,0.5493,0.7324
-O3cCWjCBuERjBtHUNcj,2024-08-07 01:02:00,0.1831,0.4883,0.7324
-O3cCWlqLcMWPfbfBBZU,2024-08-07 01:02:00,0.1221,0.4272,0.6714
-O3cCWo4ic9HLkCqO8dJ,2024-08-07 01:02:00,0.1221,0.4272,0.6104
-O3cCWqNzs38XUnAPEVK,2024-08-07 01:02:00,0.061,0.4272,0.6104
-O3cCWus9DA9WQ4eevvP,2024-08-07 01:02:00,0.061,0.3662,0.5493
-O3cCWx4UMC0nPXjr2_U,2024-08-07 01:02:01,0.061,0.3662,0.5493
-O3cCWz4EAaF8n1RgsnS,2024-08-07 01:02:01,0.061,0.3662,0.6104
-O3cCX0HlkkJlV8hW1BS,2024-08-07 01:02:01,0.061,0.3662,0.5493
-O3cCX2KosuLp1gE5JHw,2024-08-07 01:02:01,0.1221,0.3662,0.5493
-O3cCX4FHPr1djplCw8t,2024-08-07 01:02:01,0.1831,0.3662,0.5493
-O3cCX6YYuQT86BsTQ1t,2024-08-07 01:02:01,0.2441,0.3052,0.5493
-O3cCX8cZWMuPrmhJK_1,2024-08-07 01:02:01,0.2441,0.3052,0.5493
-O3cCXA_QllcMM5ElQfI,2024-08-07 01:02:02,0.3052,0.3052,0.5493
-O3cCXCgtV4wGFLBBz0c,2024-08-07 01:02:02,0.4272,0.3662,0.5493
-O3cCXEcWb20wLn3Kq06,2024-08-07 01:02:02,0.4883,0.3052,0.5493
-O3cCXGiP2In2ySzrw47,2024-08-07 01:02:02,0.4883,0.3052,0.5493
-O3cCXIxme-SvbeBcjO2,2024-08-07 01:02:02,0.4883,0.3662,0.5493
-O3cCXL1nLhJHpy3oAqz,2024-08-07 01:02:02,0.4883,0.3662,0.5493
-O3cCXN8jjFNCOnnRYXs,2024-08-07 01:02:02,0.5493,0.3662,0.5493
-O3cCXPZsajrO9CP3lJl,2024-08-07 01:02:03,0.5493,0.4272,0.5493
-O3cCXRY04ADm7ClbtQ1,2024-08-07 01:02:03,0.5493,0.4272,0.4883
-O3cCXTjQhHDITnS6W-U,2024-08-07 01:02:03,0.4883,0.4883,0.4883
-O3cCXVpIe3Izw7ESa0G,2024-08-07 01:02:03,0.5493,0.5493,0.5493
-O3cCXXwviZ0xoVnhZUs,2024-08-07 01:02:03,0.4883,0.5493,0.6104
-O3cCXZv_MNJjhP-Q38x,2024-08-07 01:02:03,0.4272,0.5493,0.6714
-O3cCXbAF95LfqWzPGo6,2024-08-07 01:02:03,0.3662,0.5493,0.6714
-O3cCXd3RLxI9VDYPXO3,2024-08-07 01:02:03,0.3662,0.6104,0.6714
-O3cCXfHaMx8qLaqUptP,2024-08-07 01:02:04,0.3662,0.6714,0.6714
-O3cCXhO3cB6I_NgARe-,2024-08-07 01:02:04,0.3052,0.7324,0.6714
-O3cCXjO7TSeJ2TLYKoN,2024-08-07 01:02:04,0.3052,0.7324,0.6714
-O3cCXlM76vX_h9I-WlI,2024-08-07 01:02:04,0.2441,0.8545,0.6714
-O3cCXneE-S4sgFfPTf3,2024-08-07 01:02:04,0.1831,1.1597,0.6104
-O3cCXpa0kkCtgbNqjmK,2024-08-07 01:02:04,0.1221,1.3428,0.5493
-O3cCXrZ-SfgXt-YLaZA,2024-08-07 01:02:04,0.061,1.2817,0.4272
-O3cCXt_bkNYNsyzGkNM,2024-08-07 01:02:05,-0.1221,0.7324,0.3662
-O3cCXvde3RMeC2oWlKW,2024-08-07 01:02:05,-0.2441,0.4272,0.4883
-O3cCXxhnhZGcwsKF3RC,2024-08-07 01:02:05,-0.3662,0.3052,0.5493
-O3cCY-8rFK6ZwRxAJhF,2024-08-07 01:02:05,-0.4883,0.3662,0.5493
-O3cCY1IcTSIEZxS3dxj,2024-08-07 01:02:05,-0.4883,0.4883,0.4883
-O3cCY3hRhkaLCeH2-pi,2024-08-07 01:02:05,-0.4883,0.4883,0.4272
-O3cCY5rko2OaMxGSp5D,2024-08-07 01:02:05,-0.2441,0.4883,0.2441
-O3cCY8MqiuECFuNOSAI,2024-08-07 01:02:06,-0.1221,0.5493,0.2441
-O3cCYAOag_WRQztnFPJ,2024-08-07 01:02:06,-0.061,0.7324,0.3052
-O3cCYC_AiR_rr5Q9Bma,2024-08-07 01:02:06,0.061,0.9766,0.3662
-O3cCYEeVqK8QKm4S5dD,2024-08-07 01:02:06,0.2441,0.9155,0.4272
-O3cCYGlkbpFkshvr-9D,2024-08-07 01:02:06,0.3662,0.7324,0.4272
-O3cCYIyZQtSM7PciG10,2024-08-07 01:02:06,0.5493,0.4272,0.4272
-O3cCYL7tNf2DVaHDfkr,2024-08-07 01:02:06,0.6714,0.4272,0.4883
-O3cCYN9gil5FgCGuvOr,2024-08-07 01:02:07,0.7324,0.4883,0.4883
-O3cCYPFgzNcq2uZoq4E,2024-08-07 01:02:07,0.7935,0.6104,0.4272
-O3cCYRNxhTP2M1pKbN9,2024-08-07 01:02:07,0.8545,0.5493,0.4272
-O3cCYTzCo1Se2wS5GQE,2024-08-07 01:02:07,0.8545,0.5493,0.4883
-O3cCYWaeDcrczcms463,2024-08-07 01:02:07,0.7935,0.4272,0.6104
-O3cCYYfXD_oVRzp6Grp,2024-08-07 01:02:07,0.7324,0.4272,0.6104
-O3cCY_wvaSoWOyTEQLG,2024-08-07 01:02:07,0.6714,0.5493,0.6714
-O3cCYc9_BLrO2pRDagc,2024-08-07 01:02:08,0.6714,0.4883,0.6104
-O3cCYe6Vwv5cNZXJE1_,2024-08-07 01:02:08,0.5493,0.6714,0.6104
-O3cCYgMXp4EpwPVbg7b,2024-08-07 01:02:08,0.5493,0.6104,0.6104
-O3cCYisVby5SAUpxQom,2024-08-07 01:02:08,0.4883,0.6104,0.4883
-O3cCYl5cdYExLXhcXyY,2024-08-07 01:02:08,0.3662,0.7324,0.4883
-O3cCYnaz7d7uLHKFFnV,2024-08-07 01:02:08,0.2441,0.7324,0.4883
-O3cCYpaC42tcgXilm2a,2024-08-07 01:02:08,0.061,0.6104,0.6104
-O3cCYrfZvEtcZq91i9i,2024-08-07 01:02:09,0,0.5493,0.6714
-O3cCYtrmqH9OdEUbPmF,2024-08-07 01:02:09,-0.061,0.5493,0.7324
-O3cCYvx9QeFlGlZ01sU,2024-08-07 01:02:09,-0.061,0.6104,0.6104
-O3cCYyAsesEPBdLAVP_,2024-08-07 01:02:09,-0.061,0.6714,0.5493
-O3cCZ-nB8pWlwwR6HTe,2024-08-07 01:02:09,-0.061,0.6714,0.4883
-O3cCZ20fYNyRUeFD6RO,2024-08-07 01:02:09,-0.061,0.6104,0.6104
-O3cCZ48l43q391_LnUD,2024-08-07 01:02:09,0,0.5493,0.7324
-O3cCZ6DUHPNkY87Nqu4,2024-08-07 01:02:10,0.061,0.4883,0.8545
-O3cCZ8Dck6e3bjk7vnW,2024-08-07 01:02:10,0.2441,0.5493,0.7324
-O3cCZACEQPiidxQVnvO,2024-08-07 01:02:10,0.3052,0.5493,0.6714
-O3cCZCHezf-7DKy3rj9,2024-08-07 01:02:10,0.3662,0.5493,0.6714
-O3cCZES_xquKviB0bKW,2024-08-07 01:02:10,0.4883,0.6714,0.7324
-O3cCZGXFBzbeZwuT1op,2024-08-07 01:02:10,0.4883,0.6104,0.7935
-O3cCZIkFdr04qFAUAEa,2024-08-07 01:02:10,0.4883,0.6104,0.7324
-O3cCZKfiySeX4BahCQ5,2024-08-07 01:02:10,0.4883,0.4883,0.6104
-O3cCZMr9Df-fhKnTo3L,2024-08-07 01:02:11,0.4272,0.4883,0.6104
-O3cCZOyFi9ROYRgM_qb,2024-08-07 01:02:11,0.3052,0.4883,0.5493
-O3cCZR5VdlOU9r2m3GM,2024-08-07 01:02:11,0,0.6104,0.6104
-O3cCZTEqxB0G3VUUGaJ,2024-08-07 01:02:11,-0.1221,0.3662,0.7324
-O3cCZVC8Q1YNtbWRuph,2024-08-07 01:02:11,-0.3052,0.1831,0.8545
-O3cCZXSjlUArIu5s3Tk,2024-08-07 01:02:11,-0.5493,0.2441,0.9766
-O3cCZZjop1TtO9F2BuY,2024-08-07 01:02:11,-0.6104,0.4883,0.7935
-O3cCZb8lqPs98cFABkz,2024-08-07 01:02:12,-0.6104,0.5493,0.6104
-O3cCZdLwBxxIc95d6x8,2024-08-07 01:02:12,-0.5493,0.3662,0.4883
-O3cCZfjr8VF5RT5S6dQ,2024-08-07 01:02:12,-0.5493,0.3052,0.6104
-O3cCZiBVqeC7MqPUtSd,2024-08-07 01:02:12,-0.5493,0.2441,0.7324
-O3cCZkYGQuufRIVnxjN,2024-08-07 01:02:12,-0.3662,0.3052,0.9155
-O3cCZmZcFTlrm5yTpyn,2024-08-07 01:02:12,-0.2441,0.2441,0.8545
-O3cCZocCdaQyi95Z7KR,2024-08-07 01:02:12,-0.1221,0.1831,0.7324
-O3cCZqnlhyaF0Kz7GTD,2024-08-07 01:02:13,0.1831,0.1221,0.5493
-O3cCZt3QPMlRWqZ5WOY,2024-08-07 01:02:13,0.3052,0.1831,0.6104
-O3cCZv6h4wDOAB6JvJW,2024-08-07 01:02:13,0.3662,0.3052,0.7324
-O3cCZxIZlZxiKGNewaL,2024-08-07 01:02:13,0.5493,0.3052,0.9766
-O3cCZzbKQnChUi-6EPn,2024-08-07 01:02:13,0.6104,0.3662,0.9766
-O3cC_0i--aK5_xc7xmx,2024-08-07 01:02:13,0.6714,0.3052,0.9766
-O3cC_2poYF3SkoyHm7o,2024-08-07 01:02:13,0.6714,0.4272,0.7935
-O3cC_4n5c7AxElWUV2K,2024-08-07 01:02:14,0.6714,0.4883,0.7324
-O3cC_752Lq89rW8R0Ya,2024-08-07 01:02:14,0.7324,0.5493,0.7324
-O3cC_9FYIozUUcnfSfP,2024-08-07 01:02:14,0.5493,0.4883,0.9155
-O3cC_B_sR3ZQCLHhBII,2024-08-07 01:02:14,0.4883,0.4883,0.9766
-O3cC_Ddso-muolQ0Qaw,2024-08-07 01:02:14,0.3662,0.4883,1.0376
-O3cC_Fmx0YNUSChfnzI,2024-08-07 01:02:14,0.3052,0.6104,0.7935
-O3cC_KWODdnKY_ThV9I,2024-08-07 01:02:14,0.3662,0.7324,0.6714
-O3cC_McBc8jEuFo26mg,2024-08-07 01:02:15,0.3662,0.9155,0.5493
-O3cC_OgmkDdCue4cxph,2024-08-07 01:02:15,0.3052,0.8545,0.3662
-O3cC_QnsZGLxTwdwwzo,2024-08-07 01:02:15,0.3052,0.7324,0.5493
-O3cC_Spmqh_xSkFQS09,2024-08-07 01:02:15,0.1831,0.4272,0.6714
-O3cC_UtE9IWTAVZx6Af,2024-08-07 01:02:15,0.1221,0.1831,0.9155
-O3cC_X0w2MThZhCeJgW,2024-08-07 01:02:15,0.1831,0.3052,0.7935
-O3cC_ZD65kEZTKQdvr8,2024-08-07 01:02:15,0.2441,0.4272,0.6714
-O3cC_aNK1CU3ztFJnor,2024-08-07 01:02:16,0.3052,0.7324,0.4272
-O3cC_cjhdCWSesU5V07,2024-08-07 01:02:16,0.3662,0.8545,0.4272
-O3cC_eyYIc0MJVIavb2,2024-08-07 01:02:16,0.3052,0.8545,0.5493
-O3cC_h6iD_bNPt2PtaI,2024-08-07 01:02:16,0.3662,0.9766,0.7324
-O3cC_jPTEGcF2D-BPPn,2024-08-07 01:02:16,0.3052,0.9155,0.7935
-O3cC_l_YUO6PSuJx3kc,2024-08-07 01:02:16,0.3662,0.8545,0.7324
-O3cC_ncolRS6ewtKWhL,2024-08-07 01:02:16,0.3052,0.7935,0.7324
-O3cC_pkEI4Zmk_OSMxv,2024-08-07 01:02:17,0.3052,0.9155,0.6714
-O3cC_roeKkGLDSqAUK3,2024-08-07 01:02:17,0.2441,1.0376,0.6104
-O3cC_u8_j74TQDIL-qM,2024-08-07 01:02:17,0.1221,0.9155,0.5493
-O3cC_w98BL41Hy-sA9K,2024-08-07 01:02:17,0.1831,0.7935,0.5493
-O3cC_y2u0JVrvNVWpkO,2024-08-07 01:02:17,0.1221,0.6104,0.4883
-O3cCa-Eq_9yOrt9oclm,2024-08-07 01:02:17,0.061,0.6714,0.4883
-O3cCa1hzhSzfX8bkcjk,2024-08-07 01:02:17,0.061,0.7935,0.3662
-O3cCa4ByBmo0WW66koJ,2024-08-07 01:02:18,0.061,0.9155,0.3052
-O3cCa6SSLbB8gSgE_WW,2024-08-07 01:02:18,0,0.7935,0.3052
-O3cCa8sqVvtnYAd5zI3,2024-08-07 01:02:18,0,0.6104,0.3052
-O3cCaAov09h0uKmWj2C,2024-08-07 01:02:18,0,0.4883,0.3662
-O3cCaCwXJHqIWEVtd5n,2024-08-07 01:02:18,0.1221,0.4883,0.4272
-O3cCaF72SDWvT-irmK5,2024-08-07 01:02:18,0.061,0.6714,0.3052
-O3cCaHMgAkrAyru-hS3,2024-08-07 01:02:18,0.1221,0.7935,0.2441
-O3cCaJXmRfo_gKAfzad,2024-08-07 01:02:19,0.1221,0.6714,0.3662
-O3cCaLYpin8sWXaNtcQ,2024-08-07 01:02:19,0.1221,0.6104,0.4883
-O3cCaNdCgxG6vlOFhjT,2024-08-07 01:02:19,0.1221,0.4883,0.6104
-O3cCaTOWHR7vELw1_8x,2024-08-07 01:02:19,0.2441,0.6714,0.6714
-O3cCaVeFn6iz2s4lh13,2024-08-07 01:02:19,0.3052,0.6714,0.4883
-O3cCaXl_FyE1xHEkU11,2024-08-07 01:02:19,0.4272,0.7935,0.4272
-O3cCa_717NBJaR2p0Le,2024-08-07 01:02:20,0.5493,0.7935,0.1831
-O3cCabC1rThN7eI0WZD,2024-08-07 01:02:20,0.6104,0.7935,0.1831
-O3cCadJ-RCYPB21xeB-,2024-08-07 01:02:20,0.5493,0.7324,0.3662
-O3cCafKZkyVrbLIxSSM,2024-08-07 01:02:20,0.4883,0.3662,0.9766
-O3cCahPJjP99vVQwO38,2024-08-07 01:02:20,0.5493,0.3052,1.0376
-O3cCajVqiQ-jfSk02dM,2024-08-07 01:02:20,0.6104,0.3052,0.8545
-O3cCalhlJ08fHqcj_7k,2024-08-07 01:02:20,0.7935,0.4883,0.1221
-O3cCao2yOll7b2crSkq,2024-08-07 01:02:21,0.8545,0.4883,-0.1221
-O3cCaq2OcSCdR94JQmB,2024-08-07 01:02:21,0.8545,0.3662,-0.1221
-O3cCasBeNL2YE699SIZ,2024-08-07 01:02:21,0.5493,0.3052,0.4883
-O3cCau4PlLv_Ppy3zUG,2024-08-07 01:02:21,0.3662,0.3052,0.8545
-O3cCawGAHc1WqpCPqgQ,2024-08-07 01:02:21,0.2441,0.3052,1.0376
-O3cCayJpP0PVPkyzB2Z,2024-08-07 01:02:21,0.1831,0.2441,0.9155
-O3cCb-LMMXyLzGV9hpo,2024-08-07 01:02:21,0.1831,0.3662,0.8545
-O3cCb1YSbDSx8FI6ya0,2024-08-07 01:02:21,0.1221,0.6104,0.7935
-O3cCb3_hZgTeBmnxSv_,2024-08-07 01:02:22,0.061,0.5493,0.7324
-O3cCb5g7mQNiwTiQdFK,2024-08-07 01:02:22,0.1221,0.3052,0.7935
-O3cCb7lhQ_poB0UK6M8,2024-08-07 01:02:22,0.1221,0.4883,0.8545
-O3cCb9qAL1Gc3uGBvjb,2024-08-07 01:02:22,0.1221,0.6104,0.9766
-O3cCbBxnT7ISBRsYDnw,2024-08-07 01:02:22,0.1831,0.6714,1.0376
-O3cCbEEPqIHjpCjCWTz,2024-08-07 01:02:22,0.2441,0.3662,1.0376
-O3cCbGOSRxUkdfvb0tx,2024-08-07 01:02:22,0.4272,0.2441,1.0376
-O3cCbIWre1n6Bt9MVfB,2024-08-07 01:02:23,0.5493,0.3052,1.0376
-O3cCbKjTGKLnqj0bLNw,2024-08-07 01:02:23,0.6104,0.3662,1.0376
-O3cCbMp0WjcNPdYLttZ,2024-08-07 01:02:23,0.7935,0.3052,0.8545
-O3cCbOymK9to9G_o561,2024-08-07 01:02:23,0.9155,0.1221,0.7324
-O3cCbR-ovNmQzimQ09r,2024-08-07 01:02:23,0.9155,0.2441,0.6714
-O3cCbT6fpreOncx3yWE,2024-08-07 01:02:23,0.9155,0.3662,0.7324
-O3cCbVDjWKt2IORiTK9,2024-08-07 01:02:23,0.8545,0.4272,0.9155
-O3cCbXSeNCQbUnggqoK,2024-08-07 01:02:24,0.7935,0.4272,0.9766
-O3cCbZT9bY2cHHlqgbq,2024-08-07 01:02:24,0.5493,0.5493,0.9766
-O3cCbafYxq9ELATlpNa,2024-08-07 01:02:24,0.4883,0.6104,0.9155
-O3cCbcmRFLhSfWG3d49,2024-08-07 01:02:24,0.3662,0.6104,0.9155
-O3cCbeiNaF4CERL7jMj,2024-08-07 01:02:24,0.2441,0.6714,0.8545
-O3cCbgoE3Tmvzofg4Fm,2024-08-07 01:02:24,0.1221,0.7935,0.8545
-O3cCbiq0NDthfoEr9qf,2024-08-07 01:02:24,0,0.9155,0.8545
-O3cCbkycuBpqy1cr-62,2024-08-07 01:02:24,-0.061,0.8545,0.9155
-O3cCbn3Qmxo7zCHjkxJ,2024-08-07 01:02:25,-0.061,0.7935,0.9155
-O3cCbpB46cXKTq18iNf,2024-08-07 01:02:25,0,0.6104,0.8545
-O3cCbrKkVUo4ekm9dlX,2024-08-07 01:02:25,0.1221,0.6714,0.6714
-O3cCbtQdQGKWkzoBe-L,2024-08-07 01:02:25,0.1221,0.8545,0.5493
-O3cCbvZV6rZwyGvIAyo,2024-08-07 01:02:25,0.1831,0.6714,0.5493
-O3cCbxh5v32dQIPKElc,2024-08-07 01:02:25,0.3662,0.3052,0.6714
-O3cCbzlDEiJ8ZIxt8JJ,2024-08-07 01:02:25,0.4272,0.3052,0.6104
-O3cCc0r4FnkkGoXqbLb,2024-08-07 01:02:26,0.4883,0.4883,0.6104
